season,year,month,hour,holiday,week_day,working_day,weather_situation,temperature,felt_temperature,humidity,wind_speed,count,days_since_2011
spring,0,February,6am-10am,0,Sunday,0,Good,9.84,12.879999999999999,65.0,7.0015,23,36
spring,0,February,6am-10am,0,Sunday,0,Good,11.48,14.395,56.00000000000001,7.0015,45,36
spring,0,February,6am-10am,0,Sunday,0,Good,12.299999999999999,14.395,52.0,16.997899999999998,89,36
spring,0,February,11am-4pm,0,Sunday,0,Good,13.120000000000001,15.15,49.0,16.997899999999998,117,36
spring,0,February,11am-4pm,0,Sunday,0,Good,13.940000000000001,16.665,46.0,0.0,174,36
spring,0,February,11am-4pm,0,Sunday,0,Good,13.940000000000001,18.18,46.0,0.0,182,36
spring,0,February,11am-4pm,0,Sunday,0,Good,13.940000000000001,17.424999999999997,46.0,6.0032,161,36
spring,0,February,11am-4pm,0,Sunday,0,Good,13.940000000000001,17.424999999999997,46.0,6.0032,182,36
spring,0,February,11am-4pm,0,Sunday,0,Good,13.940000000000001,17.424999999999997,49.0,7.0015,157,36
spring,0,February,5pm-8pm,0,Sunday,0,Good,13.940000000000001,18.18,46.0,0.0,121,36
spring,0,February,5pm-8pm,0,Sunday,0,Good,12.299999999999999,15.15,56.00000000000001,11.0014,78,36
spring,0,February,5pm-8pm,0,Sunday,0,Good,11.48,14.395,61.0,8.9981,21,36
spring,0,February,5pm-8pm,0,Sunday,0,Good,11.48,14.395,61.0,7.0015,26,36
spring,0,February,9pm-5am,0,Sunday,0,Good,10.66,15.15,60.0,0.0,27,36
spring,0,February,9pm-5am,0,Sunday,0,Good,10.66,15.15,60.0,0.0,62,36
spring,0,February,9pm-5am,0,Sunday,0,Good,9.84,14.395,65.0,0.0,30,36
spring,0,February,9pm-5am,0,Monday,1,Good,9.84,14.395,65.0,0.0,15,37
spring,0,February,9pm-5am,0,Monday,1,Good,9.02,13.635,75.0,0.0,5,37
spring,0,February,9pm-5am,0,Monday,1,Good,8.200000000000001,12.879999999999999,80.0,0.0,3,37
spring,0,February,9pm-5am,0,Monday,1,Good,8.200000000000001,12.879999999999999,86.0,0.0,1,37
spring,0,February,9pm-5am,0,Monday,1,Good,8.200000000000001,12.879999999999999,86.0,0.0,2,37
spring,0,February,9pm-5am,0,Monday,1,Good,8.200000000000001,12.879999999999999,86.0,0.0,10,37
spring,0,February,6am-10am,0,Monday,1,Good,7.38,12.120000000000001,93.0,0.0,30,37
spring,0,February,6am-10am,0,Monday,1,Good,7.38,12.120000000000001,86.0,0.0,95,37
spring,0,February,6am-10am,0,Monday,1,Medium,6.5600000000000005,11.365,100.0,0.0,230,37
spring,0,February,6am-10am,0,Monday,1,Good,9.02,13.635,80.0,0.0,118,37
spring,0,February,6am-10am,0,Monday,1,Good,9.84,12.879999999999999,75.0,7.0015,55,37
spring,0,February,11am-4pm,0,Monday,1,Good,12.299999999999999,15.909999999999998,65.0,6.0032,47,37
spring,0,February,11am-4pm,0,Monday,1,Medium,13.120000000000001,17.424999999999997,62.0,0.0,66,37
spring,0,February,11am-4pm,0,Monday,1,Medium,14.76,18.18,56.99999999999999,6.0032,64,37
spring,0,February,11am-4pm,0,Monday,1,Medium,14.76,18.18,56.99999999999999,6.0032,60,37
spring,0,February,11am-4pm,0,Monday,1,Medium,15.58,19.695,54.0,6.0032,50,37
spring,0,February,11am-4pm,0,Monday,1,Medium,14.76,17.424999999999997,56.99999999999999,8.9981,114,37
spring,0,February,5pm-8pm,0,Monday,1,Medium,13.120000000000001,15.909999999999998,70.0,11.0014,216,37
spring,0,February,5pm-8pm,0,Monday,1,Medium,13.940000000000001,16.665,66.0,8.9981,175,37
spring,0,February,5pm-8pm,0,Monday,1,Medium,13.120000000000001,17.424999999999997,70.0,0.0,128,37
spring,0,February,5pm-8pm,0,Monday,1,Medium,13.120000000000001,16.665,70.0,7.0015,88,37
spring,0,February,9pm-5am,0,Monday,1,Good,13.120000000000001,17.424999999999997,70.0,0.0,78,37
spring,0,February,9pm-5am,0,Monday,1,Good,11.48,15.15,81.0,6.0032,37,37
spring,0,February,9pm-5am,0,Monday,1,Medium,12.299999999999999,16.665,81.0,0.0,25,37
spring,0,February,9pm-5am,0,Tuesday,1,Medium,11.48,15.909999999999998,87.0,0.0,10,38
spring,0,February,9pm-5am,0,Tuesday,1,Medium,11.48,15.909999999999998,87.0,0.0,4,38
spring,0,February,9pm-5am,0,Tuesday,1,Medium,10.66,13.635,93.0,7.0015,2,38
spring,0,February,9pm-5am,0,Tuesday,1,Bad,11.48,13.635,93.0,11.0014,1,38
spring,0,February,9pm-5am,0,Tuesday,1,Good,10.66,12.879999999999999,93.0,11.0014,3,38
spring,0,February,9pm-5am,0,Tuesday,1,Good,10.66,11.365,81.0,22.0028,2,38
spring,0,February,6am-10am,0,Tuesday,1,Good,10.66,11.365,70.0,22.0028,39,38
spring,0,February,6am-10am,0,Tuesday,1,Good,9.84,9.85,65.0,27.999299999999998,100,38
spring,0,February,6am-10am,0,Tuesday,1,Good,9.84,9.85,56.00000000000001,32.9975,243,38
spring,0,February,6am-10am,0,Tuesday,1,Good,9.84,9.85,52.0,32.9975,135,38
spring,0,February,6am-10am,0,Tuesday,1,Good,9.02,9.09,47.0,36.9974,48,38
spring,0,February,11am-4pm,0,Tuesday,1,Good,9.02,9.09,47.0,31.0009,50,38
spring,0,February,11am-4pm,0,Tuesday,1,Good,9.84,9.85,38.0,32.9975,65,38
spring,0,February,11am-4pm,0,Tuesday,1,Medium,9.84,9.85,32.0,30.002599999999997,50,38
spring,0,February,11am-4pm,0,Tuesday,1,Good,9.02,9.85,37.0,27.999299999999998,64,38
spring,0,February,11am-4pm,0,Tuesday,1,Good,9.02,9.85,35.0,26.0027,51,38
spring,0,February,11am-4pm,0,Tuesday,1,Good,9.02,9.09,35.0,35.0008,83,38
spring,0,February,5pm-8pm,0,Tuesday,1,Good,9.02,9.09,32.0,39.000699999999995,176,38
spring,0,February,5pm-8pm,0,Tuesday,1,Good,8.200000000000001,9.09,32.0,26.0027,152,38
spring,0,February,5pm-8pm,0,Tuesday,1,Good,6.5600000000000005,6.0600000000000005,40.0,31.0009,101,38
spring,0,February,5pm-8pm,0,Tuesday,1,Good,6.5600000000000005,6.819999999999999,40.0,22.0028,56,38
spring,0,February,9pm-5am,0,Tuesday,1,Good,5.74,5.305,33.0,31.0009,54,38
spring,0,February,9pm-5am,0,Tuesday,1,Good,4.92,5.305,33.0,23.9994,29,38
spring,0,February,9pm-5am,0,Tuesday,1,Good,4.92,5.305,33.0,22.0028,12,38
spring,0,February,9pm-5am,0,Wednesday,1,Good,4.1000000000000005,3.7900000000000005,36.0,23.9994,17,39
spring,0,February,9pm-5am,0,Wednesday,1,Good,4.1000000000000005,5.305,36.0,15.001299999999999,7,39
spring,0,February,9pm-5am,0,Wednesday,1,Good,3.2800000000000002,3.7900000000000005,38.0,19.0012,3,39
spring,0,February,9pm-5am,0,Wednesday,1,Good,2.46,3.7900000000000005,45.0,8.9981,2,39
spring,0,February,9pm-5am,0,Wednesday,1,Good,2.46,5.305,45.0,7.0015,7,39
spring,0,February,6am-10am,0,Wednesday,1,Good,2.46,7.575,45.0,0.0,43,39
spring,0,February,6am-10am,0,Wednesday,1,Good,2.46,5.305,49.0,7.0015,99,39
spring,0,February,6am-10am,0,Wednesday,1,Good,4.1000000000000005,6.819999999999999,42.0,0.0,199,39
spring,0,February,6am-10am,0,Wednesday,1,Good,4.92,6.819999999999999,39.0,11.0014,123,39
spring,0,February,6am-10am,0,Wednesday,1,Good,5.74,9.09,36.0,0.0,59,39
spring,0,February,11am-4pm,0,Wednesday,1,Medium,5.74,7.575,43.0,11.0014,41,39
spring,0,February,11am-4pm,0,Wednesday,1,Medium,7.38,9.09,40.0,15.001299999999999,61,39
spring,0,February,11am-4pm,0,Wednesday,1,Good,7.38,8.334999999999999,40.0,16.997899999999998,69,39
spring,0,February,11am-4pm,0,Wednesday,1,Good,8.200000000000001,9.09,34.0,19.999499999999998,58,39
spring,0,February,11am-4pm,0,Wednesday,1,Medium,8.200000000000001,9.09,34.0,19.0012,64,39
spring,0,February,11am-4pm,0,Wednesday,1,Medium,8.200000000000001,9.85,37.0,16.997899999999998,79,39
spring,0,February,5pm-8pm,0,Wednesday,1,Medium,8.200000000000001,9.85,34.0,16.997899999999998,166,39
spring,0,February,5pm-8pm,0,Wednesday,1,Medium,7.38,8.334999999999999,47.0,19.999499999999998,170,39
spring,0,February,5pm-8pm,0,Wednesday,1,Bad,5.74,6.0600000000000005,86.0,16.997899999999998,88,39
spring,0,February,5pm-8pm,0,Wednesday,1,Bad,5.74,7.575,86.0,11.0014,84,39
spring,0,February,9pm-5am,0,Wednesday,1,Medium,5.74,7.575,86.0,11.0014,83,39
spring,0,February,9pm-5am,0,Wednesday,1,Bad,6.5600000000000005,8.334999999999999,80.0,11.0014,46,39
spring,0,February,9pm-5am,0,Wednesday,1,Bad,6.5600000000000005,7.575,80.0,12.998,37,39
spring,0,February,9pm-5am,0,Thursday,1,Bad,5.74,6.819999999999999,86.0,12.998,16,40
spring,0,February,9pm-5am,0,Thursday,1,Bad,5.74,7.575,80.0,8.9981,7,40
spring,0,February,9pm-5am,0,Thursday,1,Bad,5.74,7.575,80.0,8.9981,3,40
spring,0,February,9pm-5am,0,Thursday,1,Medium,5.74,6.819999999999999,59.0,15.001299999999999,1,40
spring,0,February,9pm-5am,0,Thursday,1,Medium,4.92,6.0600000000000005,50.0,15.001299999999999,6,40
spring,0,February,6am-10am,0,Thursday,1,Medium,4.92,6.0600000000000005,54.0,19.0012,26,40
spring,0,February,6am-10am,0,Thursday,1,Good,4.1000000000000005,3.7900000000000005,50.0,27.999299999999998,99,40
spring,0,February,6am-10am,0,Thursday,1,Good,4.1000000000000005,3.7900000000000005,49.0,22.0028,178,40
spring,0,February,6am-10am,0,Thursday,1,Good,4.92,5.305,42.0,23.9994,122,40
spring,0,February,6am-10am,0,Thursday,1,Good,4.92,5.305,42.0,19.999499999999998,35,40
spring,0,February,11am-4pm,0,Thursday,1,Good,5.74,6.0600000000000005,39.0,23.9994,45,40
spring,0,February,11am-4pm,0,Thursday,1,Good,6.5600000000000005,6.819999999999999,34.0,26.0027,69,40
spring,0,February,11am-4pm,0,Thursday,1,Good,7.38,8.334999999999999,28.999999999999996,19.999499999999998,62,40
spring,0,February,11am-4pm,0,Thursday,1,Good,8.200000000000001,9.09,27.0,19.0012,48,40
spring,0,February,11am-4pm,0,Thursday,1,Good,8.200000000000001,9.85,25.0,16.997899999999998,50,40
spring,0,February,11am-4pm,0,Thursday,1,Good,8.200000000000001,9.09,27.0,19.999499999999998,80,40
spring,0,February,5pm-8pm,0,Thursday,1,Good,7.38,9.09,26.0,12.998,165,40
spring,0,February,5pm-8pm,0,Thursday,1,Good,6.5600000000000005,9.09,28.000000000000004,8.9981,160,40
spring,0,February,5pm-8pm,0,Thursday,1,Good,5.74,8.334999999999999,28.000000000000004,7.0015,112,40
spring,0,February,5pm-8pm,0,Thursday,1,Good,5.74,9.09,31.0,6.0032,97,40
spring,0,February,9pm-5am,0,Thursday,1,Good,5.74,10.605,39.0,0.0,72,40
spring,0,February,9pm-5am,0,Thursday,1,Good,4.92,9.85,39.0,0.0,51,40
spring,0,February,9pm-5am,0,Thursday,1,Good,4.92,7.575,42.0,7.0015,34,40
spring,0,February,9pm-5am,0,Friday,1,Good,4.1000000000000005,6.819999999999999,49.0,7.0015,14,41
spring,0,February,9pm-5am,0,Friday,1,Good,4.1000000000000005,6.819999999999999,54.0,6.0032,7,41
spring,0,February,9pm-5am,0,Friday,1,Good,4.1000000000000005,6.819999999999999,54.0,6.0032,3,41
spring,0,February,9pm-5am,0,Friday,1,Good,3.2800000000000002,6.0600000000000005,63.0,6.0032,4,41
spring,0,February,6am-10am,0,Friday,1,Good,4.1000000000000005,9.09,68.0,0.0,24,41
spring,0,February,6am-10am,0,Friday,1,Good,3.2800000000000002,8.334999999999999,73.0,0.0,74,41
spring,0,February,6am-10am,0,Friday,1,Good,4.1000000000000005,6.0600000000000005,74.0,11.0014,216,41
spring,0,February,6am-10am,0,Friday,1,Good,4.92,6.0600000000000005,74.0,15.001299999999999,140,41
spring,0,February,6am-10am,0,Friday,1,Good,5.74,6.819999999999999,69.0,12.998,44,41
spring,0,February,11am-4pm,0,Friday,1,Good,9.02,11.365,47.0,8.9981,64,41
spring,0,February,11am-4pm,0,Friday,1,Good,9.02,11.365,47.0,8.9981,71,41
spring,0,February,11am-4pm,0,Friday,1,Good,9.84,11.365,35.0,12.998,110,41
spring,0,February,11am-4pm,0,Friday,1,Good,12.299999999999999,14.395,26.0,16.997899999999998,84,41
spring,0,February,11am-4pm,0,Friday,1,Good,13.120000000000001,15.909999999999998,21.0,11.0014,74,41
spring,0,February,11am-4pm,0,Friday,1,Good,12.299999999999999,14.395,28.000000000000004,12.998,125,41
spring,0,February,5pm-8pm,0,Friday,1,Good,12.299999999999999,16.665,24.0,0.0,211,41
spring,0,February,5pm-8pm,0,Friday,1,Good,11.48,15.909999999999998,28.000000000000004,0.0,174,41
spring,0,February,5pm-8pm,0,Friday,1,Good,10.66,15.15,33.0,0.0,101,41
spring,0,February,5pm-8pm,0,Friday,1,Good,9.02,11.365,55.00000000000001,8.9981,63,41
spring,0,February,9pm-5am,0,Friday,1,Good,8.200000000000001,10.605,59.0,8.9981,47,41
spring,0,February,9pm-5am,0,Friday,1,Good,8.200000000000001,11.365,64.0,6.0032,43,41
spring,0,February,9pm-5am,0,Friday,1,Good,7.38,12.120000000000001,69.0,0.0,53,41
spring,0,February,9pm-5am,0,Saturday,0,Good,6.5600000000000005,9.85,69.0,6.0032,30,42
spring,0,February,9pm-5am,0,Saturday,0,Good,5.74,10.605,86.0,0.0,24,42
spring,0,February,9pm-5am,0,Saturday,0,Good,5.74,10.605,80.0,0.0,15,42
spring,0,February,9pm-5am,0,Saturday,0,Good,4.92,9.85,80.0,0.0,10,42
spring,0,February,9pm-5am,0,Saturday,0,Good,4.92,8.334999999999999,74.0,6.0032,4,42
spring,0,February,9pm-5am,0,Saturday,0,Good,4.92,8.334999999999999,74.0,6.0032,1,42
spring,0,February,6am-10am,0,Saturday,0,Good,4.92,6.819999999999999,93.0,12.998,2,42
spring,0,February,6am-10am,0,Saturday,0,Good,4.92,7.575,80.0,7.0015,11,42
spring,0,February,6am-10am,0,Saturday,0,Good,5.74,7.575,86.0,8.9981,30,42
spring,0,February,6am-10am,0,Saturday,0,Good,6.5600000000000005,9.09,64.0,8.9981,43,42
spring,0,February,6am-10am,0,Saturday,0,Good,9.02,10.605,41.0,16.997899999999998,84,42
spring,0,February,11am-4pm,0,Saturday,0,Good,12.299999999999999,13.635,28.000000000000004,22.0028,114,42
spring,0,February,11am-4pm,0,Saturday,0,Good,12.299999999999999,13.635,39.0,31.0009,120,42
spring,0,February,11am-4pm,0,Saturday,0,Good,12.299999999999999,13.635,39.0,27.999299999999998,135,42
spring,0,February,11am-4pm,0,Saturday,0,Good,13.940000000000001,15.909999999999998,31.0,19.0012,120,42
spring,0,February,11am-4pm,0,Saturday,0,Good,13.940000000000001,15.15,28.999999999999996,27.999299999999998,174,42
spring,0,February,11am-4pm,0,Saturday,0,Good,13.940000000000001,15.15,28.999999999999996,27.999299999999998,145,42
spring,0,February,5pm-8pm,0,Saturday,0,Good,13.120000000000001,14.395,31.0,35.0008,137,42
spring,0,February,5pm-8pm,0,Saturday,0,Good,11.48,12.879999999999999,38.0,22.0028,64,42
spring,0,February,5pm-8pm,0,Saturday,0,Good,11.48,13.635,38.0,11.0014,41,42
spring,0,February,5pm-8pm,0,Saturday,0,Good,10.66,12.879999999999999,41.0,15.001299999999999,40,42
spring,0,February,9pm-5am,0,Saturday,0,Good,10.66,15.15,41.0,0.0,51,42
spring,0,February,9pm-5am,0,Saturday,0,Good,9.84,12.879999999999999,44.0,6.0032,45,42
spring,0,February,9pm-5am,0,Saturday,0,Good,9.02,11.365,51.0,8.9981,32,42
spring,0,February,9pm-5am,0,Sunday,0,Good,8.200000000000001,11.365,64.0,7.0015,39,43
spring,0,February,9pm-5am,0,Sunday,0,Good,8.200000000000001,11.365,59.0,6.0032,24,43
spring,0,February,9pm-5am,0,Sunday,0,Medium,8.200000000000001,11.365,75.0,6.0032,20,43
spring,0,February,9pm-5am,0,Sunday,0,Medium,8.200000000000001,11.365,69.0,7.0015,12,43
spring,0,February,9pm-5am,0,Sunday,0,Medium,8.200000000000001,10.605,69.0,11.0014,2,43
spring,0,February,6am-10am,0,Sunday,0,Medium,8.200000000000001,10.605,69.0,8.9981,5,43
spring,0,February,6am-10am,0,Sunday,0,Medium,9.02,13.635,55.00000000000001,0.0,3,43
spring,0,February,6am-10am,0,Sunday,0,Medium,9.02,11.365,64.0,12.998,12,43
spring,0,February,6am-10am,0,Sunday,0,Medium,9.84,11.365,60.0,15.001299999999999,47,43
spring,0,February,6am-10am,0,Sunday,0,Good,12.299999999999999,13.635,45.0,22.0028,105,43
spring,0,February,11am-4pm,0,Sunday,0,Good,13.120000000000001,14.395,39.0,30.002599999999997,112,43
spring,0,February,11am-4pm,0,Sunday,0,Good,14.76,15.909999999999998,32.0,31.0009,152,43
spring,0,February,11am-4pm,0,Sunday,0,Good,15.58,19.695,28.999999999999996,23.9994,154,43
spring,0,February,11am-4pm,0,Sunday,0,Medium,16.400000000000002,20.455000000000002,30.0,27.999299999999998,161,43
spring,0,February,11am-4pm,0,Sunday,0,Medium,16.400000000000002,20.455000000000002,30.0,19.999499999999998,162,43
spring,0,February,11am-4pm,0,Sunday,0,Medium,17.22,21.21,28.000000000000004,22.0028,134,43
spring,0,February,5pm-8pm,0,Sunday,0,Good,17.22,21.21,28.000000000000004,22.0028,125,43
spring,0,February,5pm-8pm,0,Sunday,0,Good,16.400000000000002,20.455000000000002,32.0,19.999499999999998,95,43
spring,0,February,5pm-8pm,0,Sunday,0,Good,16.400000000000002,20.455000000000002,35.0,19.0012,61,43
spring,0,February,5pm-8pm,0,Sunday,0,Good,16.400000000000002,20.455000000000002,35.0,22.0028,47,43
spring,0,February,9pm-5am,0,Sunday,0,Good,16.400000000000002,20.455000000000002,35.0,23.9994,51,43
spring,0,February,9pm-5am,0,Sunday,0,Good,16.400000000000002,20.455000000000002,35.0,19.999499999999998,36,43
spring,0,February,9pm-5am,0,Sunday,0,Good,16.400000000000002,20.455000000000002,35.0,23.9994,30,43
spring,0,February,9pm-5am,0,Monday,1,Good,15.58,19.695,37.0,23.9994,11,44
spring,0,February,9pm-5am,0,Monday,1,Good,15.58,19.695,37.0,23.9994,7,44
spring,0,February,9pm-5am,0,Monday,1,Good,14.76,16.665,40.0,19.999499999999998,2,44
spring,0,February,9pm-5am,0,Monday,1,Good,13.940000000000001,15.909999999999998,46.0,15.001299999999999,2,44
spring,0,February,9pm-5am,0,Monday,1,Good,13.120000000000001,15.15,53.0,19.0012,2,44
spring,0,February,9pm-5am,0,Monday,1,Good,13.120000000000001,15.15,53.0,19.0012,3,44
spring,0,February,6am-10am,0,Monday,1,Good,13.940000000000001,15.15,46.0,19.999499999999998,26,44
spring,0,February,6am-10am,0,Monday,1,Good,13.940000000000001,15.15,46.0,19.999499999999998,98,44
spring,0,February,6am-10am,0,Monday,1,Good,15.58,19.695,40.0,31.0009,256,44
spring,0,February,6am-10am,0,Monday,1,Good,16.400000000000002,20.455000000000002,37.0,26.0027,130,44
spring,0,February,6am-10am,0,Monday,1,Good,18.04,21.97,33.0,15.001299999999999,55,44
spring,0,February,11am-4pm,0,Monday,1,Good,21.32,25.0,23.0,16.997899999999998,53,44
spring,0,February,11am-4pm,0,Monday,1,Good,22.96,26.515,22.0,30.002599999999997,126,44
spring,0,February,11am-4pm,0,Monday,1,Good,23.779999999999998,27.275,19.0,26.0027,120,44
spring,0,February,11am-4pm,0,Monday,1,Good,24.599999999999998,29.544999999999998,15.0,32.9975,90,44
spring,0,February,11am-4pm,0,Monday,1,Good,22.96,26.515,21.0,43.9989,90,44
spring,0,February,11am-4pm,0,Monday,1,Good,21.32,25.0,27.0,31.0009,118,44
spring,0,February,5pm-8pm,0,Monday,1,Good,18.86,22.725,33.0,40.9973,243,44
spring,0,February,5pm-8pm,0,Monday,1,Good,16.400000000000002,20.455000000000002,40.0,40.9973,205,44
spring,0,February,5pm-8pm,0,Monday,1,Good,15.58,19.695,43.0,32.9975,98,44
spring,0,February,5pm-8pm,0,Monday,1,Good,14.76,15.909999999999998,46.0,31.0009,70,44
spring,0,February,9pm-5am,0,Monday,1,Good,14.76,15.909999999999998,50.0,35.0008,43,44
spring,0,February,9pm-5am,0,Monday,1,Good,13.940000000000001,14.395,46.0,43.9989,45,44
spring,0,February,9pm-5am,0,Monday,1,Good,13.120000000000001,14.395,49.0,32.9975,20,44
spring,0,February,9pm-5am,0,Tuesday,1,Good,12.299999999999999,13.635,49.0,27.999299999999998,19,45
spring,0,February,9pm-5am,0,Tuesday,1,Good,12.299999999999999,12.120000000000001,42.0,51.9987,5,45
spring,0,February,9pm-5am,0,Tuesday,1,Good,11.48,11.365,41.0,46.0022,3,45
spring,0,February,9pm-5am,0,Tuesday,1,Good,9.02,9.09,37.0,35.0008,1,45
spring,0,February,9pm-5am,0,Tuesday,1,Good,9.02,9.09,32.0,31.0009,4,45
spring,0,February,6am-10am,0,Tuesday,1,Good,8.200000000000001,9.09,32.0,22.0028,30,45
spring,0,February,6am-10am,0,Tuesday,1,Good,8.200000000000001,9.09,32.0,23.9994,105,45
spring,0,February,6am-10am,0,Tuesday,1,Good,8.200000000000001,9.09,32.0,23.9994,223,45
spring,0,February,6am-10am,0,Tuesday,1,Good,9.02,9.85,28.999999999999996,30.002599999999997,110,45
spring,0,February,6am-10am,0,Tuesday,1,Good,9.84,10.605,27.0,19.0012,52,45
spring,0,February,11am-4pm,0,Tuesday,1,Good,10.66,12.120000000000001,25.0,16.997899999999998,57,45
spring,0,February,11am-4pm,0,Tuesday,1,Good,11.48,13.635,24.0,16.997899999999998,71,45
spring,0,February,11am-4pm,0,Tuesday,1,Good,13.120000000000001,15.15,21.0,15.001299999999999,82,45
spring,0,February,11am-4pm,0,Tuesday,1,Good,13.940000000000001,15.909999999999998,19.0,15.001299999999999,79,45
spring,0,February,11am-4pm,0,Tuesday,1,Good,13.940000000000001,16.665,19.0,11.0014,85,45
spring,0,February,11am-4pm,0,Tuesday,1,Good,13.940000000000001,15.909999999999998,19.0,16.997899999999998,98,45
spring,0,February,5pm-8pm,0,Tuesday,1,Good,13.120000000000001,15.15,22.0,15.001299999999999,206,45
spring,0,February,5pm-8pm,0,Tuesday,1,Good,12.299999999999999,15.15,22.0,8.9981,212,45
spring,0,February,5pm-8pm,0,Tuesday,1,Good,11.48,14.395,26.0,8.9981,145,45
spring,0,February,5pm-8pm,0,Tuesday,1,Good,10.66,13.635,33.0,7.0015,101,45
spring,0,February,9pm-5am,0,Tuesday,1,Good,9.84,14.395,52.0,0.0,66,45
spring,0,February,9pm-5am,0,Tuesday,1,Good,9.84,14.395,44.0,0.0,41,45
spring,0,February,9pm-5am,0,Tuesday,1,Medium,9.02,12.879999999999999,44.0,6.0032,20,45
spring,0,February,9pm-5am,0,Wednesday,1,Good,9.02,12.879999999999999,41.0,6.0032,15,46
spring,0,February,9pm-5am,0,Wednesday,1,Good,8.200000000000001,11.365,44.0,6.0032,9,46
spring,0,February,9pm-5am,0,Wednesday,1,Medium,8.200000000000001,9.85,47.0,12.998,1,46
spring,0,February,9pm-5am,0,Wednesday,1,Good,8.200000000000001,9.85,51.0,12.998,1,46
spring,0,February,9pm-5am,0,Wednesday,1,Good,8.200000000000001,9.85,47.0,12.998,5,46
spring,0,February,6am-10am,0,Wednesday,1,Good,8.200000000000001,9.85,55.00000000000001,15.001299999999999,33,46
spring,0,February,6am-10am,0,Wednesday,1,Medium,8.200000000000001,9.85,55.00000000000001,15.001299999999999,108,46
spring,0,February,6am-10am,0,Wednesday,1,Medium,9.02,11.365,55.00000000000001,11.0014,230,46
spring,0,February,6am-10am,0,Wednesday,1,Good,9.84,10.605,52.0,19.0012,124,46
spring,0,February,6am-10am,0,Wednesday,1,Good,10.66,11.365,41.0,26.0027,69,46
spring,0,February,11am-4pm,0,Wednesday,1,Good,13.940000000000001,15.15,34.0,19.999499999999998,66,46
spring,0,February,11am-4pm,0,Wednesday,1,Good,15.58,19.695,32.0,22.0028,86,46
spring,0,February,11am-4pm,0,Wednesday,1,Good,17.22,21.21,30.0,23.9994,93,46
spring,0,February,11am-4pm,0,Wednesday,1,Good,18.86,22.725,28.000000000000004,27.999299999999998,82,46
spring,0,February,11am-4pm,0,Wednesday,1,Good,18.86,22.725,28.000000000000004,27.999299999999998,117,46
spring,0,February,11am-4pm,0,Wednesday,1,Good,18.86,22.725,31.0,26.0027,122,46
spring,0,February,5pm-8pm,0,Wednesday,1,Good,18.86,22.725,28.000000000000004,19.0012,255,46
spring,0,February,5pm-8pm,0,Wednesday,1,Good,16.400000000000002,20.455000000000002,40.0,15.001299999999999,222,46
spring,0,February,5pm-8pm,0,Wednesday,1,Good,13.940000000000001,15.909999999999998,53.0,15.001299999999999,161,46
spring,0,February,5pm-8pm,0,Wednesday,1,Good,15.58,19.695,43.0,12.998,118,46
spring,0,February,9pm-5am,0,Wednesday,1,Good,14.76,17.424999999999997,46.0,12.998,92,46
spring,0,February,9pm-5am,0,Wednesday,1,Good,13.940000000000001,16.665,53.0,12.998,73,46
spring,0,February,9pm-5am,0,Wednesday,1,Good,15.58,19.695,40.0,15.001299999999999,33,46
spring,0,February,9pm-5am,0,Thursday,1,Good,13.940000000000001,16.665,53.0,12.998,17,47
spring,0,February,9pm-5am,0,Thursday,1,Good,13.940000000000001,15.909999999999998,53.0,15.001299999999999,6,47
spring,0,February,9pm-5am,0,Thursday,1,Medium,13.940000000000001,15.909999999999998,53.0,15.001299999999999,6,47
spring,0,February,9pm-5am,0,Thursday,1,Good,13.940000000000001,16.665,53.0,12.998,4,47
spring,0,February,9pm-5am,0,Thursday,1,Good,13.120000000000001,15.909999999999998,56.99999999999999,12.998,4,47
spring,0,February,9pm-5am,0,Thursday,1,Good,13.120000000000001,16.665,66.0,6.0032,12,47
spring,0,February,6am-10am,0,Thursday,1,Good,12.299999999999999,15.15,70.0,8.9981,47,47
spring,0,February,6am-10am,0,Thursday,1,Good,13.120000000000001,16.665,56.99999999999999,7.0015,126,47
spring,0,February,6am-10am,0,Thursday,1,Good,13.120000000000001,16.665,56.99999999999999,6.0032,285,47
spring,0,February,6am-10am,0,Thursday,1,Good,14.76,17.424999999999997,56.99999999999999,12.998,179,47
spring,0,February,6am-10am,0,Thursday,1,Good,15.58,19.695,54.0,12.998,88,47
spring,0,February,11am-4pm,0,Thursday,1,Medium,18.04,21.97,44.0,16.997899999999998,90,47
spring,0,February,11am-4pm,0,Thursday,1,Good,19.68,23.485,41.0,15.001299999999999,101,47
spring,0,February,11am-4pm,0,Thursday,1,Good,22.14,25.759999999999998,34.0,15.001299999999999,123,47
spring,0,February,11am-4pm,0,Thursday,1,Good,24.599999999999998,31.06,31.0,15.001299999999999,81,47
spring,0,February,11am-4pm,0,Thursday,1,Good,24.599999999999998,30.305,28.000000000000004,16.997899999999998,106,47
spring,0,February,11am-4pm,0,Thursday,1,Medium,22.96,26.515,35.0,19.999499999999998,146,47
spring,0,February,5pm-8pm,0,Thursday,1,Medium,23.779999999999998,27.275,32.0,19.999499999999998,274,47
spring,0,February,5pm-8pm,0,Thursday,1,Medium,22.14,25.759999999999998,42.0,19.0012,222,47
spring,0,February,5pm-8pm,0,Thursday,1,Good,19.68,23.485,55.00000000000001,22.0028,175,47
spring,0,February,5pm-8pm,0,Thursday,1,Good,19.68,23.485,59.0,22.0028,139,47
